,secID,tradeDate,ticker,ChgPct,Close,DownPct,LimitDownPct,LimitUpPct,MA5,MA10,MA20,MA60,MA120,MACD,DIFF,DEA,PB1,PB2,PE1,PE2,RSI12,TurnoverValue,TurnoverVol,UpPct,updateTime
211,000001.ZICN,2015-11-17,000001,-0.0599,3604.795,55.6553,0.0898,2.0646,3615.1484,3593.5599,3484.4109,3321.5237,3793.8158,19.133,85.373,75.8065,1.8784,5.1802,16.7487,100.0387,64.0348,5.21520359621e+11,38357546800,30.7899,2019-04-02 21:17:45
212,000001.ZICN,2015-11-18,000001,-1.0077,3568.468,70.5566,0.5386,0.7181,3598.7922,3604.4427,3496.8005,3314.437,3784.7397,6.6824,79.983,76.6418,1.8623,5.1031,16.6051,98.2335,59.0197,3.92338754802e+11,29758073400,17.9533,2019-04-02 21:17:45
213,000001.ZICN,2015-11-19,000001,1.3618,3617.062,4.219,0.1795,3.1418,3595.6242,3613.867,3509.2166,3312.252,3774.7669,3.3331,78.725,77.0585,1.8857,5.2176,16.8136,99.592,63.2229,3.28442613169e+11,24791557600,84.5601,2019-04-02 21:17:45
214,000001.ZICN,2015-11-20,000001,0.3715,3630.5,31.5978,0.1795,3.86,3605.5564,3617.9138,3520.1199,3309.5252,3764.0969,1.3693,77.9143,77.2296,1.8916,5.306,16.8668,101.194,64.3268,4.13910905746e+11,31080197200,55.5655,2019-04-02 21:17:45
215,000001.ZICN,2015-11-23,000001,-0.556,3610.315,59.2992,0.6289,2.2462,3606.228,3614.2572,3529.1566,3308.6256,3753.0019,-3.9179,74.7809,76.7399,1.8817,5.2781,16.786,100.7381,61.3114,4.14148234284e+11,31599747400,29.5597,2019-04-02 21:17:45
216,000001.ZICN,2015-11-24,000001,0.1606,3616.113,37.5562,0.1797,2.336,3608.4916,3611.82,3538.2454,3310.4317,3744.634,-7.6856,71.9363,75.7792,1.8838,5.3405,16.805,101.658,61.8714,3.27758498321e+11,24881052400,50.2246,2019-04-02 21:17:45
217,000001.ZICN,2015-11-25,000001,0.8799,3647.93,16.2624,0.0898,3.4142,3624.384,3611.5881,3551.8821,3317.7322,3736.6022,-6.9651,71.426,74.9085,1.9004,5.4206,16.9529,103.3366,64.9122,3.80802940006e+11,27302485700,71.6981,2019-04-02 21:17:45
218,000001.ZICN,2015-11-26,000001,-0.3393,3635.552,55.9748,0.1797,2.4259,3628.082,3611.8531,3564.294,3328.9086,3726.659,-9.094,69.2248,73.7718,1.8945,5.4055,16.9002,103.187,62.7871,4.26247412274e+11,30676158200,32.7942,2019-04-02 21:17:45
219,000001.ZICN,2015-11-27,000001,-5.4806,3436.303,85.894,22.8212,0.8086,3589.2426,3597.3995,3566.9811,3337.3922,3714.3738,-36.728,50.8168,69.1808,1.7948,5.1187,16.0107,96.6039,39.8674,4.64311247676e+11,35428752500,3.8634,2019-04-02 21:17:45
220,000001.ZICN,2015-11-30,000001,0.2649,3445.405,45.1932,0.8086,4.4924,3556.2606,3581.2443,3572.9971,3343.4224,3702.169,-52.2228,36.5415,62.6529,1.8004,5.1812,16.0603,97.0847,40.9418,3.87503652774e+11,30419790300,44.2947,2019-04-02 21:17:45
221,000001.ZICN,2015-12-01,000001,0.3165,3456.309,30.9973,1.7071,2.6954,3524.2998,3566.3957,3579.9778,3347.155,3689.7458,-58.9477,25.8106,55.2845,1.8041,5.1611,16.0933,96.6428,42.2893,3.30256746807e+11,25239075500,57.7718,2019-04-02 21:17:45
222,000001.ZICN,2015-12-02,000001,2.3319,3536.905,45.1932,0.8985,1.6173,3502.0948,3563.2394,3583.8411,3352.6704,3677.3608,-50.7937,23.5384,48.9353,1.8526,5.0993,16.526,96.1615,51.257,3.69183037702e+11,30149148000,43.8455,2019-04-02 21:17:45
223,000001.ZICN,2015-12-03,000001,1.3548,3584.824,8.6253,0.0,2.6954,3491.9492,3560.0156,3586.9413,3359.6404,3664.4687,-37.7964,25.3125,44.2107,1.8802,5.2226,16.7727,98.5741,55.7199,3.38859090634e+11,28111125500,80.5031,2019-04-02 21:17:45
224,000001.ZICN,2015-12-04,000001,-1.669,3524.992,60.018,0.0,1.7969,3509.687,3549.4648,3583.6893,3365.7208,3651.2308,-36.1114,21.6411,39.6968,1.8449,5.2226,16.4576,98.5356,49.5413,3.19766835715e+11,25173641100,29.6496,2019-04-02 21:17:45
225,000001.ZICN,2015-12-07,000001,0.3386,3536.927,24.8877,0.0898,2.8751,3527.9914,3542.126,3578.1916,3373.3292,3638.1549,-32.3627,19.4701,35.6515,1.8493,5.3154,16.4966,100.0665,50.7302,2.80561587976e+11,20830257900,62.8931,2019-04-02 21:17:45
226,000001.ZICN,2015-12-08,000001,-1.8903,3470.07,75.8311,0.5391,1.7071,3530.7436,3527.5217,3569.6708,3378.3229,3624.3922,-37.5,12.214,30.964,1.8155,5.1948,16.195,97.7625,44.3452,2.97821727299e+11,22436731000,14.5553,2019-04-02 21:17:45
227,000001.ZICN,2015-12-09,000001,0.0683,3472.439,52.381,0.1797,1.7969,3517.8504,3509.9726,3560.7803,3382.1454,3610.2763,-39.0163,6.5788,26.0869,1.8178,5.1595,16.2156,97.7033,44.6147,2.67854865116e+11,19569884500,36.478,2019-04-02 21:17:45
228,000001.ZICN,2015-12-10,000001,-0.488,3455.495,54.3576,0.4492,1.2579,3491.9846,3491.9669,3551.91,3386.4387,3596.8805,-40.5597,0.7371,21.017,1.8105,5.1595,16.151,97.3682,42.9906,2.7949970567e+11,20042751700,34.4115,2019-04-02 21:17:45
229,000001.ZICN,2015-12-11,000001,-0.6052,3434.581,58.3109,0.3594,0.9883,3473.9024,3491.7947,3544.5971,3390.3445,3584.7734,-42.4535,-5.5165,15.7103,1.7992,5.0933,16.0496,96.6474,40.9819,2.45076424379e+11,18290887800,30.9075,2019-04-02 21:17:45
230,000001.ZICN,2015-12-14,000001,2.5065,3520.668,8.8949,0.0,2.6954,3470.6506,3499.321,3540.2826,3397.109,3572.7132,-30.7137,-3.4858,11.8711,1.8452,5.1795,16.4602,98.4459,51.2173,2.79213529503e+11,21537462000,81.9407,2019-04-02 21:17:45
231,000001.ZICN,2015-12-15,000001,-0.293,3510.354,32.345,0.2695,1.9766,3478.7074,3504.7255,3535.5606,3405.5287,3562.0881,-23.2783,-2.6778,8.9613,1.8382,5.2707,16.3975,99.4837,50.0821,2.76274949122e+11,20047134100,57.4124,2019-04-02 21:17:45
232,000001.ZICN,2015-12-16,000001,0.1662,3516.187,38.9039,0.1797,1.8868,3487.457,3502.6537,3532.9466,3411.5941,3554.07,-16.8165,-1.549,6.8592,1.841,5.3182,16.4226,99.9731,50.7555,2.65288652704e+11,19348231000,49.416,2019-04-02 21:17:45
233,000001.ZICN,2015-12-17,000001,1.8148,3579.999,1.9766,0.0,2.8751,3512.3578,3502.1712,3531.0934,3419.8264,3545.7659,-3.8652,4.4435,6.3761,1.8724,5.4499,16.7029,102.5317,57.5843,3.81439613286e+11,28385647600,89.5777,2019-04-02 21:17:45
234,000001.ZICN,2015-12-18,000001,-0.0289,3578.964,53.7702,0.0,2.1544,3541.2344,3507.5684,3528.5166,3427.8439,3536.506,4.2067,9.0052,6.9019,1.8745,5.4461,16.7238,102.6511,57.4434,3.65385805992e+11,27370790400,36.1759,2019-04-02 21:17:45
235,000001.ZICN,2015-12-21,000001,1.7745,3642.472,20.4668,0.0,2.6032,3565.5952,3518.1229,3530.1245,3435.9427,3529.1284,17.0254,17.5428,9.0301,1.9081,5.5008,17.0237,103.8257,63.4344,3.98316970721e+11,29984928000,69.4794,2019-04-02 21:17:45
236,000001.ZICN,2015-12-22,000001,0.2552,3651.767,32.2262,0.0898,2.6032,3593.8778,3536.2926,3531.9072,3443.7119,3524.6192,25.1892,24.7733,12.1787,1.9113,5.5358,17.0519,104.7765,64.2382,3.60846042356e+11,26117876300,56.8223,2019-04-02 21:17:45
237,000001.ZICN,2015-12-23,000001,-0.4293,3636.089,64.1898,0.0895,1.6115,3617.8582,3552.6576,3531.3151,3452.3819,3521.1447,26.7625,28.9053,15.5241,1.9053,5.5092,16.9982,102.6918,61.7408,4.19902925873e+11,29820180100,25.8729,2019-04-02 21:17:45
238,000001.ZICN,2015-12-24,000001,-0.6492,3612.485,54.4236,0.2681,1.6979,3624.3554,3568.3566,3530.1618,3460.2118,3515.6052,23.05,29.9303,18.4053,1.8947,5.5416,16.9036,102.9018,58.0351,3.15421252147e+11,22778522500,35.9249,2019-04-02 21:17:45
239,000001.ZICN,2015-12-25,000001,0.4271,3627.914,24.933,0.0,2.1448,3634.1454,3587.6899,3539.7423,3469.1379,3512.057,21.1484,31.623,21.0488,1.9022,5.5961,16.9705,104.2928,59.7575,2.74660042604e+11,19845111100,65.0581,2019-04-02 21:17:45
240,000001.ZICN,2015-12-28,000001,-2.5947,3533.779,79.6247,4.5576,1.3405,3612.4068,3589.001,3544.161,3476.355,3508.8988,6.4491,25.0795,21.855,1.8537,5.4563,16.5378,102.8335,46.9358,3.69042819409e+11,26998327800,11.8856,2019-04-02 21:17:45
241,000001.ZICN,2015-12-29,000001,0.8477,3563.736,17.2475,0.0894,1.7873,3594.8006,3594.3392,3549.5323,3485.115,3507.8723,0.3229,22.0568,21.8953,1.869,5.5169,16.674,104.143,50.6144,2.50938907269e+11,18255192300,73.9053,2019-04-02 21:17:45
242,000001.ZICN,2015-12-30,000001,0.2565,3572.876,31.0992,0.0,1.6086,3582.158,3600.0081,3551.3309,3493.7832,3506.1803,-2.7665,20.1663,21.5495,1.8727,5.6043,16.707,104.1443,51.7283,2.67787665269e+11,18788960900,58.8025,2019-04-02 21:17:45
243,000001.ZICN,2015-12-31,000001,-0.943,3539.182,72.9223,0.2681,0.8937,3567.4974,3595.9264,3549.0488,3500.3803,3504.6141,-9.2513,15.7675,20.3931,1.8572,5.5079,16.5687,101.7675,47.4266,2.54031073828e+11,17696365900,17.1582,2019-04-02 21:17:45
244,000001.ZICN,2016-01-04,000001,-6.8638,3296.258,91.0634,65.1475,0.2681,3501.1662,3567.6558,3537.6121,3502.2654,3502.8564,-44.2084,-7.2371,14.8671,1.7347,5.0925,15.4754,97.1552,28.673,2.40929155215e+11,18441842300,0.8043,2019-04-02 21:17:45
245,000001.ZICN,2016-01-05,000001,-0.2593,3287.711,57.5514,3.4853,2.4129,3451.9526,3532.1797,3525.1513,3502.2662,3499.3429,-65.1633,-25.86,6.7217,1.7312,5.0319,15.4446,95.4421,28.2443,3.28417226081e+11,26688208300,33.7802,2019-04-02 21:17:45
246,000001.ZICN,2016-01-06,000001,2.2547,3361.84,2.7654,0.1784,5.7092,3411.5734,3503.187,3519.7398,3503.4097,3495.0432,-65.5426,-34.2425,-1.4712,1.7704,5.2049,15.7931,97.1181,37.1366,2.85243223391e+11,23888667000,89.2061,2019-04-02 21:17:45
247,000001.ZICN,2016-01-07,000001,-7.0449,3125.002,91.9715,71.3649,0.1784,3321.9986,3452.0783,3502.3679,3501.1191,3487.9983,-92.5465,-59.3127,-13.0395,1.6526,4.7684,14.7418,91.621,25.9347,79981988653.6,7056912300,0.5352,2019-04-02 21:17:45
248,000001.ZICN,2016-01-08,000001,1.9651,3186.412,24.5989,1.6043,4.0998,3251.4446,3409.471,3488.9138,3498.5914,3481.8477,-96.5448,-73.38,-25.1076,1.6853,4.8496,15.0327,92.2666,31.7574,3.24167135447e+11,28644082200,67.2906,2019-04-02 21:17:45
249,000001.ZICN,2016-01-11,000001,-5.326,3016.704,89.0374,47.5045,0.3565,3195.5338,3348.35,3468.02,3492.3473,3475.2727,-115.1927,-97.103,-39.5067,1.5981,4.4915,14.2545,85.5284,25.6728,2.86379628142e+11,27164369100,3.0303,2019-04-02 21:17:45
250,000001.ZICN,2016-01-12,000001,0.2041,3022.861,38.057,6.2389,0.8021,3142.5638,3297.2582,3443.1296,3486.2833,3468.6034,-119.3361,-114.0917,-54.4237,1.6011,4.4508,14.2815,85.9989,26.2322,2.24135432095e+11,20765962200,53.2977,2019-04-02 21:17:45
251,000001.ZICN,2016-01-13,000001,-2.4237,2949.597,85.4724,8.1996,0.2674,3060.1152,3235.8443,3415.0918,3478.3544,3460.2054,-124.036,-131.9462,-69.9282,1.5639,4.2717,13.9498,82.3686,23.8975,2.08376044623e+11,19428210600,6.0606,2019-04-02 21:17:45
252,000001.ZICN,2016-01-14,000001,1.9681,3007.649,3.8324,0.5348,2.3173,3036.6446,3179.3216,3389.6649,3473.1373,3452.0016,-111.7951,-139.8001,-83.9026,1.5924,4.4028,14.2038,85.192,29.334,2.18013656655e+11,21290564400,88.4135,2019-04-02 21:17:45
253,000001.ZICN,2016-01-15,000001,-3.5469,2900.97,86.21,5.8719,0.5338,2979.5562,3115.5004,3355.7134,3465.3411,3442.6957,-110.3484,-152.8703,-97.6961,1.5372,4.2472,13.712,82.0084,25.6593,2.06603969247e+11,19872169700,6.6726,2019-04-02 21:17:45
254,000001.ZICN,2016-01-18,000001,0.4435,2913.837,17.7046,0.6228,1.6014,2958.9828,3077.2583,3322.457,3457.0312,3433.4273,-100.2334,-160.342,-110.2253,1.5425,4.301,13.7575,83.6467,26.8648,1.73619962653e+11,16469969400,73.1317,2019-04-02 21:17:45
255,000001.ZICN,2016-01-19,000001,3.2226,3007.739,0.8007,0.6228,6.3167,2955.9584,3049.2611,3290.7204,3450.0005,3424.1258,-74.6441,-156.8779,-119.5558,1.5907,4.4712,14.1876,86.097,35.2268,2.22674800351e+11,20527970300,92.5267,2019-04-02 21:17:45
256,000001.ZICN,2016-01-20,000001,-1.0322,2976.694,65.8363,0.7117,1.2456,2961.3778,3010.7465,3256.9668,3442.3731,3415.0073,-56.4747,-154.8525,-126.6151,1.5745,4.4524,14.0432,85.6576,33.8317,2.34562924579e+11,21650547400,25.7117,2019-04-02 21:17:45
257,000001.ZICN,2016-01-21,000001,-3.2322,2880.482,89.7687,5.8719,0.3559,2935.9444,2986.2945,3219.1864,3434.1279,3407.965,-52.0974,-159.176,-133.1273,1.5268,4.2559,13.618,82.854,29.8367,2.03634572945e+11,19167566800,3.9146,2019-04-02 21:17:45
258,000001.ZICN,2016-01-22,000001,1.2526,2916.562,10.0534,0.5338,1.7794,2939.0628,2959.3095,3184.3902,3426.282,3401.7447,-39.5903,-157.8713,-138.0761,1.5451,4.3351,13.7811,83.3582,33.0699,1.7006224538e+11,15981073400,82.1174,2019-04-02 21:17:45
259,000001.ZICN,2016-01-25,000001,0.7527,2938.515,11.2989,0.4448,2.9359,2943.9984,2951.4906,3149.9203,3418.8812,3394.6559,-24.3561,-153.2987,-141.1206,1.5558,4.4023,13.8765,84.6981,35.0564,1.64023396461e+11,15303905700,80.2491,2019-04-02 21:17:45
260,000001.ZICN,2016-01-26,000001,-6.4226,2749.785,91.4591,46.4413,0.4448,2892.4076,2924.183,3110.7206,3409.2929,3386.6894,-35.0463,-163.0246,-145.5014,1.4587,4.066,13.0106,79.4447,27.4231,2.1260815065e+11,21083605400,2.0463,2019-04-02 21:17:45
261,000001.ZICN,2016-01-27,000001,-0.5174,2735.558,65.3915,3.2028,2.1352,2844.1804,2902.7791,3069.3117,3399.6073,3378.9547,-39.0723,-169.9216,-150.3855,1.4517,4.011,12.9484,78.4232,26.9407,2.07426675004e+11,21572204600,27.758,2019-04-02 21:17:45
262,000001.ZICN,2016-01-28,000001,-2.9207,2655.661,87.0996,11.032,0.6228,2799.2162,2867.5803,3023.451,3386.2076,3370.8943,-47.0032,-179.7624,-156.2609,1.412,3.8702,12.594,76.9916,24.3197,1.6735741339e+11,17112028000,6.5836,2019-04-02 21:17:45
263,000001.ZICN,2016-01-29,000001,3.0854,2737.6,2.847,0.3559,2.847,2763.4238,2851.2433,2983.3718,3373.1206,3362.4031,-36.2026,-178.8875,-160.7862,1.4538,4.011,12.9666,78.6931,31.7485,1.80006812612e+11,18667310600,90.6584,2019-04-02 21:17:45
264,000001.ZICN,2016-02-01,000001,-1.7806,2688.854,69.2171,2.758,0.9786,2713.4916,2828.745,2953.0016,3358.101,3354.0221,-30.8252,-180.0519,-164.6393,1.4274,3.957,12.73,78.2161,29.8471,1.52830741554e+11,15638374400,23.7544,2019-04-02 21:17:45
265,000001.ZICN,2016-02-02,000001,2.2581,2749.57,1.2456,0.1779,3.2028,2713.4486,2802.9281,2926.0946,3343.1458,3346.4224,-15.0873,-174.0689,-166.5252,1.4582,4.0762,13.0042,79.8843,35.1263,1.58936802658e+11,15807821100,92.3488,2019-04-02 21:17:45
266,000001.ZICN,2016-02-03,000001,-0.3754,2739.247,45.5516,0.3559,1.9573,2714.1864,2779.1834,2894.9649,3328.1252,3338.0477,-2.7135,-168.2212,-166.8644,1.4516,4.0913,12.945,80.9748,34.6428,1.46627121739e+11,14839721700,45.1957,2019-04-02 21:17:45
267,000001.ZICN,2016-02-04,000001,1.5251,2781.023,3.3808,0.0,4.1815,2739.2588,2769.2375,2877.766,3313.6381,3328.4861,13.5591,-158.39,-165.1695,1.4731,4.1848,13.1364,82.3775,38.3871,1.75347388383e+11,17038201800,90.0356,2019-04-02 21:17:45
268,000001.ZICN,2016-02-05,000001,-0.6304,2763.492,67.8826,0.0,1.9573,2744.4372,2753.9305,2856.62,3299.1479,3318.7827,23.8217,-150.281,-162.1918,1.4643,4.1392,13.0539,82.647,37.4061,1.45553630916e+11,14118628400,24.0214,2019-04-02 21:17:45
269,000001.ZICN,2016-02-15,000001,-0.6259,2746.196,62.9893,0.5338,2.0463,2755.9056,2734.6986,2843.0946,3285.2372,3309.2816,29.7551,-143.5949,-158.4724,1.4544,4.1329,12.9637,82.5762,36.4047,1.2932105601e+11,12926393200,28.9146,2019-04-02 21:17:45
270,000001.ZICN,2016-02-16,000001,3.2909,2836.571,0.6228,0.0,5.1601,2773.3058,2743.3772,2833.7801,3272.3975,3299.9651,46.3388,-129.5107,-152.6801,1.5012,4.2993,13.3804,85.9564,44.8243,1.98969133397e+11,19596161400,92.7936,2019-04-02 21:17:45
271,000001.ZICN,2016-02-17,000001,1.0847,2867.338,17.2598,0.0,2.9359,2798.924,2756.5552,2829.6672,3260.1065,3290.8151,61.0148,-114.5458,-145.0532,1.5165,4.3648,13.5172,87.4663,47.41,2.25964250083e+11,21690992500,73.8434,2019-04-02 21:17:45
272,000001.ZICN,2016-02-18,000001,-0.155,2862.893,53.8256,0.089,2.847,2815.298,2777.2784,2822.4293,3248.3469,3281.392,69.0925,-101.8704,-136.4167,1.5144,4.3806,13.498,87.5227,47.0624,2.30775052843e+11,21920387300,36.6548,2019-04-02 21:17:45
273,000001.ZICN,2016-02-19,000001,-0.1003,2860.021,43.5943,0.089,0.8007,2834.6038,2789.5205,2820.3819,3235.7296,3273.9908,72.6543,-91.0077,-127.3349,1.5123,4.4138,13.4797,88.0091,46.8205,1.78424845383e+11,16339141300,45.8185,2019-04-02 21:17:45
274,000001.ZICN,2016-02-22,000001,2.348,2927.175,2.5801,0.089,2.4911,2870.7996,2813.3526,2821.0488,3224.0075,3266.7663,81.9711,-76.1029,-117.0885,1.5481,4.5118,13.7989,88.9976,52.9862,2.38682816535e+11,23217604200,89.4128,2019-04-02 21:17:45
275,000001.ZICN,2016-02-23,000001,-0.8146,2903.331,64.9466,0.1779,1.8683,2884.1516,2828.7287,2815.8284,3212.2244,3260.425,82.6052,-65.4602,-106.7628,1.5348,4.4863,13.68,89.5389,50.7089,2.11548952172e+11,19974066300,25.8007,2019-04-02 21:17:45
276,000001.ZICN,2016-02-24,000001,0.8805,2928.896,29.4484,0.089,2.4911,2896.4632,2847.6936,2813.4385,3200.7708,3255.6013,83.8821,-54.3365,-96.2776,1.5477,4.506,13.7953,88.9606,53.0682,2.2785164359e+11,21341038400,60.6762,2019-04-02 21:17:45
277,000001.ZICN,2016-02-25,000001,-6.4069,2741.245,90.8363,59.2527,0.2669,2872.1336,2843.7158,2806.4767,3185.6594,3251.6958,58.0897,-59.9715,-89.0164,1.452,4.1537,12.942,82.7248,38.3643,2.71767143332e+11,27028441600,1.3345,2019-04-02 21:17:45
278,000001.ZICN,2016-02-26,000001,0.9472,2767.21,34.4,1.9556,2.1333,2853.5714,2844.0876,2799.009,3171.187,3250.0478,43.8155,-61.6316,-83.5394,1.4678,4.1656,13.0812,83.0156,40.8386,1.9006898776e+11,19111047200,56.1778,2019-04-02 21:17:45
279,000001.ZICN,2016-02-29,000001,-2.8632,2687.979,87.1226,23.6234,0.3552,2805.7322,2838.2659,2786.4823,3158.715,3248.0535,23.9824,-68.5504,-80.5416,1.4295,3.9321,12.7376,77.2459,36.0244,1.94640196394e+11,20741070900,4.7957,2019-04-02 21:17:45
280,000001.ZICN,2016-03-01,000001,1.6812,2733.17,6.6607,0.3552,1.865,2771.7,2827.9258,2785.6515,3146.8444,3245.1334,17.5308,-69.5849,-78.3503,1.4523,3.9971,12.9363,77.8738,40.3963,1.82185538136e+11,18720744300,84.7247,2019-04-02 21:17:45
281,000001.ZICN,2016-03-02,000001,4.2629,2849.681,0.2664,0.0,8.0817,2755.857,2826.1601,2791.3577,3136.7339,3241.9445,28.8675,-60.3081,-74.7418,1.5124,4.2037,13.4633,81.9604,50.0054,2.59318766547e+11,27096178300,91.7407,2019-04-02 21:17:45
282,000001.ZICN,2016-03-03,000001,0.3536,2859.758,40.2839,0.2662,1.5972,2779.5596,2825.8466,2801.5625,3125.4481,3239.0592,37.1089,-51.5488,-70.1032,1.5177,4.2096,13.5161,82.3399,50.7545,2.79971936075e+11,28747821000,48.0035,2019-04-02 21:17:45
283,000001.ZICN,2016-03-04,000001,0.5032,2874.147,72.7595,2.307,0.5324,2800.947,2827.2592,2808.3899,3113.6035,3236.6219,43.4439,-42.9508,-64.6727,1.5299,4.0816,13.6242,79.971,51.8777,2.94982112798e+11,31249516900,18.8997,2019-04-02 21:17:45
284,000001.ZICN,2016-03-07,000001,0.807,2897.34,6.6548,0.1775,3.4605,2842.8192,2824.2757,2818.8141,3103.1426,3234.4317,49.2766,-33.8748,-58.5131,1.5392,4.1761,13.7061,82.8807,53.7332,2.08559323364e+11,21746683600,85.2706,2019-04-02 21:17:45
285,000001.ZICN,2016-03-08,000001,0.1397,2901.387,45.6965,0.0887,1.4197,2876.4626,2824.0813,2826.405,3092.5503,3232.9398,51.9327,-26.0552,-52.0216,1.5414,4.1946,13.7269,83.3247,54.0703,2.20513953726e+11,23348266100,44.1881,2019-04-02 21:17:45
286,000001.ZICN,2016-03-09,000001,-1.3384,2862.556,83.2298,1.7746,0.4437,2879.0376,2817.4473,2832.5705,3082.4251,3230.374,46.8675,-22.7294,-46.1631,1.5227,4.0931,13.5601,82.0237,50.2387,1.77072557883e+11,18335538300,8.9618,2019-04-02 21:17:45
287,000001.ZICN,2016-03-10,000001,-2.0202,2804.726,82.7862,0.7986,0.0887,2868.0312,2823.7954,2833.7556,3071.2965,3226.7209,34.6964,-24.4779,-41.8261,1.4923,4.0055,13.2905,81.7354,45.052,1.41812410338e+11,13897946100,9.4055,2019-04-02 21:17:45
288,000001.ZICN,2016-03-11,000001,0.199,2810.307,46.4951,0.2662,0.7098,2855.2632,2828.1051,2836.0963,3060.5434,3223.4911,26.7239,-25.1236,-38.4856,1.4958,4.0031,13.3133,81.3712,45.6428,1.28450313771e+11,12724755400,42.236,2019-04-02 21:17:45
289,000001.ZICN,2016-03-14,000001,1.7504,2859.499,1.7746,0.0887,2.1295,2847.695,2845.2571,2841.7615,3050.9587,3220.6516,27.3063,-21.4191,-35.0723,1.5196,4.1402,13.5266,83.4369,50.7362,2.02793146786e+11,19481603000,90.8607,2019-04-02 21:17:45
290,000001.ZICN,2016-03-15,000001,0.1703,2864.368,61.9343,0.1775,0.3549,2840.2912,2858.3769,2843.1514,3040.0204,3218.5647,27.5009,-17.8842,-31.6347,1.5229,4.1097,13.5505,82.1127,51.2297,1.70219522403e+11,16338666700,28.4827,2019-04-02 21:17:45
291,000001.ZICN,2016-03-16,000001,0.2116,2870.43,69.9201,0.1775,0.2662,2841.866,2860.4518,2843.306,3029.355,3217.4418,27.5318,-14.4273,-28.1932,1.5276,4.054,13.6105,82.0178,51.8842,1.90193858282e+11,18649253500,21.8279,2019-04-02 21:17:45
292,000001.ZICN,2016-03-17,000001,1.1985,2904.832,2.5732,0.0887,0.7986,2861.8872,2864.9592,2845.4029,3019.1657,3215.3799,31.0128,-8.8102,-24.3166,1.5442,4.2041,13.7496,84.475,55.5756,2.1384363313e+11,20029021300,89.9734,2019-04-02 21:17:45
293,000001.ZICN,2016-03-18,000001,1.7322,2955.15,2.9281,0.0,3.3718,2890.8558,2873.0595,2850.1593,3008.7516,3214.289,38.4347,-0.2949,-19.5123,1.5677,4.3688,13.8945,85.8348,60.4206,3.28241161496e+11,31333273500,89.2635,2019-04-02 21:17:45
294,000001.ZICN,2016-03-21,000001,2.1539,3018.802,1.1525,0.0,3.4574,2922.7164,2885.2057,2854.7407,2999.4155,3213.6297,49.5518,11.4576,-13.3183,1.5997,4.4901,14.1747,86.8624,65.5982,3.80823080412e+11,35240043800,90.6915,2019-04-02 21:17:45
295,000001.ZICN,2016-03-22,000001,-0.6439,2999.363,64.3617,0.1773,1.1525,2949.7154,2895.0033,2859.5423,2988.697,3212.3199,51.6839,18.9841,-6.8578,1.5886,4.4582,14.08,87.4325,62.8587,3.11025315982e+11,27037732200,26.9504,2019-04-02 21:17:45
296,000001.ZICN,2016-03-23,000001,0.3533,3009.96,27.6351,0.0,1.4172,2977.6214,2909.7437,2863.5955,2978.0003,3210.8561,51.7885,25.51,-0.3842,1.5932,4.5159,14.1313,89.2574,63.7588,2.56328163094e+11,21697746200,61.4703,2019-04-02 21:17:45
297,000001.ZICN,2016-03-24,000001,-1.6276,2960.97,76.2832,0.177,1.2389,2988.849,2925.3681,2874.5817,2966.7483,3209.5651,42.8934,26.4241,4.9774,1.5615,4.4386,13.9957,89.3324,56.8149,2.74795125597e+11,23700640300,15.0442,2019-04-02 21:17:45
298,000001.ZICN,2016-03-25,000001,0.6236,2979.434,20.2655,0.2655,1.3274,2993.7058,2942.2808,2885.1929,2956.1974,3208.2046,37.3355,28.3121,9.6444,1.5695,4.4618,14.1157,89.2704,58.6658,2.00818437456e+11,17507434400,69.7345,2019-04-02 21:17:45
299,000001.ZICN,2016-03-28,000001,-0.7254,2957.82,62.4779,0.0,0.708,2981.5094,2952.1129,2898.685,2945.0292,3207.0836,28.9601,27.7444,13.2644,1.5568,4.402,14.0157,89.2386,55.6215,2.32323731401e+11,20202124100,26.9912,2019-04-02 21:17:45
300,000001.ZICN,2016-03-29,000001,-1.2843,2919.832,75.4867,0.531,0.2655,2965.6032,2957.6593,2908.0181,2934.7967,3205.5759,17.102,23.9531,15.4021,1.5369,4.308,13.8427,87.7508,50.5882,2.01625833179e+11,18296534500,15.2212,2019-04-02 21:17:45
301,000001.ZICN,2016-03-30,000001,2.7677,3000.645,0.4421,0.0,1.7683,2963.7402,2970.6808,2915.5663,2925.4119,3205.2634,18.8068,27.1564,17.753,1.5751,4.4651,14.1068,89.5896,59.164,2.34410621024e+11,21037145100,90.893,2019-04-02 21:17:45
302,000001.ZICN,2016-03-31,000001,0.109,3003.915,43.4129,0.0,0.9726,2972.3292,2980.5891,2922.7742,2915.9292,3204.8562,18.9831,29.6174,20.1259,1.5532,4.4665,14.2009,89.0135,59.4745,2.52219758272e+11,22041344500,45.4465,2019-04-02 21:17:45
303,000001.ZICN,2016-04-01,000001,0.1869,3009.53,54.023,0.0884,0.7958,2978.3484,2986.0271,2929.5433,2907.1017,3203.741,18.4482,31.656,22.4319,1.5533,4.4368,14.2305,88.8322,60.0435,2.1752053402e+11,20654586600,34.0407,2019-04-02 21:17:45
